1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
310	-1.595941	160.404892	0.541272	0.017555	11.1
311	-1.607999	160.373803	0.541365	0.019453	10.0
312	-1.599780	160.342714	0.541458	0.013587	9.6
313	-1.576231	161.280946	0.538671	0.015131	11.4
314	-1.573015	162.280932	0.535732	0.017182	9.5
315	-1.592303	163.280932	0.532824	0.014025	10.8
316	-1.585425	164.280927	0.529949	0.009419	9.3
317	-1.594368	164.249838	0.530038	0.008599	10.6
318	-1.589072	165.249599	0.527192	0.012216	12.3
319	-1.574424	165.360520	0.526879	0.009632	12.0
320	-1.612330	166.344892	0.524110	0.008001	12.0
321	-1.584193	166.315348	0.524193	0.009578	11.5
322	-1.589269	166.285350	0.524277	0.008960	10.7
323	-1.586758	167.091371	0.522030	0.014045	11.0
324	-1.582660	168.090543	0.519272	0.015906	12.1
325	-1.587019	168.059454	0.519357	0.011191	10.7
326	-1.593404	169.059425	0.516625	0.013784	11.4
327	-1.572122	170.059086	0.513922	0.010161	10.8
328	-1.606382	171.016805	0.511358	0.019997	10.1
329	-1.603609	172.016743	0.508709	0.011456	10.5
330	-1.609480	171.985653	0.508791	0.012994	11.2
331	-1.606314	171.955163	0.508872	0.016421	11.7
332	-1.600155	171.924165	0.508953	0.010434	10.8
333	-1.612196	172.924165	0.506329	0.014631	10.4
334	-1.570638	172.893075	0.506410	0.016067	10.8
335	-1.589470	173.893075	0.503812	0.013263	11.1
336	-1.595577	174.893075	0.501240	0.008854	10.1
337	-1.596889	175.893057	0.498694	0.012999	11.6
338	-1.593543	175.864422	0.498767	0.016227	10.4
339	-1.603372	176.761708	0.496504	0.008861	9.8
340	-1.577027	177.760332	0.494009	0.013319	10.6
341	-1.589283	177.729708	0.494085	0.016130	9.7
342	-1.579040	177.698619	0.494162	0.012763	9.4
343	-1.594565	177.668582	0.494237	0.012082	10.4
344	-1.584786	177.637857	0.494314	0.011914	9.7
345	-1.586500	178.637857	0.491838	0.020266	10.0
346	-1.600394	178.607543	0.491912	0.016075	11.7
347	-1.594440	179.607226	0.489461	0.013507	10.3
348	-1.593783	179.576136	0.489537	0.018222	11.7
349	-1.597034	180.576136	0.487108	0.017663	10.0
350	-1.584403	180.568584	0.487126	0.012601	11.1
351	-1.595840	180.712068	0.486780	0.010595	11.3
352	-1.582396	181.515250	0.484849	0.011717	12.4
